target,target_label,target_direction,target_normalized_as,feature,source_table,feature_family,operation_id,access_mode,n_overlap,n_feature_valid,n_target_valid,n_unique,missing_ratio,spearman_r,abs_spearman,effect_direction,direction_stability,rank_score,status,reason
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__baseline_dev_sit_before__delta__hrv_time__MeanNN_ms,,,,delta,18,19,21,18,0.136363636364,-0.00518139166293,0.00518139166293,negative,0.722222222222,0.220293640831,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__baseline_dev_sit_before__delta__hrv_time__RMSSD_ms,,,,delta,18,19,21,18,0.136363636364,-0.0165804533214,0.0165804533214,negative,0.722222222222,0.228272983992,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__baseline_dev_sit_before__delta__hrv_time__SDNN_ms,,,,delta,18,19,21,18,0.136363636364,0.0974101632631,0.0974101632631,positive,1,0.368187114284,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__baseline_dev_sit_before__delta__hrv_time__pNN50_percent,,,,delta,18,19,21,17,0.136363636364,0.0476934192589,0.0476934192589,positive,0.666666666667,0.233385393481,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__baseline_dev_sit_before__robust_z__hrv_freq__HF_power,,,,delta,18,19,21,18,0.136363636364,-0.0259069583146,0.0259069583146,negative,0.777777777778,0.251468204154,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__baseline_dev_sit_before__robust_z__hrv_freq__LF_HF_ratio,,,,delta,18,19,21,18,0.136363636364,0.182384986535,0.182384986535,positive,1,0.427669490575,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__baseline_dev_sit_before__robust_z__hrv_freq__LF_power,,,,delta,18,19,21,18,0.136363636364,0.35647974641,0.35647974641,positive,1,0.549535822487,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__baseline_dev_sit_before__robust_z__hrv_time__MeanHR_bpm,,,,delta,18,19,21,18,0.136363636364,0,0,none,,0,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__baseline_dev_sit_before__robust_z__hrv_time__MeanNN_ms,,,,delta,18,19,21,18,0.136363636364,0.0072539483281,0.0072539483281,positive,0.277777777778,0.088411097163,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__baseline_dev_sit_before__robust_z__hrv_time__RMSSD_ms,,,,delta,18,19,21,18,0.136363636364,-0.0994827199282,0.0994827199282,negative,0.777777777778,0.302971237283,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__baseline_dev_sit_before__robust_z__hrv_time__SDNN_ms,,,,delta,18,19,21,18,0.136363636364,0.0435236899686,0.0435236899686,positive,0.777777777778,0.263799916311,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__baseline_dev_sit_before__robust_z__hrv_time__pNN50_percent,,,,delta,18,19,21,18,0.136363636364,-0.0590678649574,0.0590678649574,negative,0.777777777778,0.274680838804,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__breath_in_response_before__delta__hrv_time__MeanHR_bpm,,,,delta,21,22,21,21,0,0.181700552345,0.181700552345,positive,1,0.427190386641,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__breath_in_response_before__delta__hrv_time__MeanNN_ms,,,,delta,21,22,21,21,0,-0.0455879522012,0.0455879522012,negative,0.809523809524,0.274768709398,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__breath_in_response_before__delta__hrv_time__RMSSD_ms,,,,delta,21,22,21,21,0,0.138066369524,0.138066369524,positive,1,0.396646458667,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__breath_in_response_before__delta__hrv_time__SDNN_ms,,,,delta,21,22,21,21,0,0.181049295885,0.181049295885,positive,1,0.426734507119,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__breath_in_response_before__delta__hrv_time__pNN50_percent,,,,delta,21,22,21,6,0,0.0406215249388,0.0406215249388,positive,0.761904761905,0.257006496029,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__breath_in_response_before__percent_delta__hrv_time__MeanHR_bpm,,,,delta,21,22,21,21,0,0.136112600144,0.136112600144,positive,1,0.395278820101,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__breath_in_response_before__percent_delta__hrv_time__MeanNN_ms,,,,delta,21,22,21,21,0,-0.117226162803,0.117226162803,negative,1,0.382058313962,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__breath_in_response_before__percent_delta__hrv_time__RMSSD_ms,,,,delta,21,22,21,21,0,-0.0286552842408,0.0286552842408,negative,0.619047619048,0.205772984683,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__breath_in_response_before__percent_delta__hrv_time__SDNN_ms,,,,delta,21,22,21,21,0,0.0853145962623,0.0853145962623,positive,0.857142857143,0.316863074526,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_after__delta__hrv_freq__HF_power,,,,delta,21,22,21,21,0,0.481929780413,0.481929780413,positive,1,0.637350846289,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_after__delta__hrv_freq__LF_HF_ratio,,,,delta,21,22,21,21,0,0.00325628230009,0.00325628230009,positive,0.4,0.12227939761,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_after__delta__hrv_freq__LF_power,,,,delta,21,22,21,21,0,0.184305578185,0.184305578185,positive,1,0.42901390473,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_after__delta__hrv_time__MeanHR_bpm,,,,delta,21,22,21,21,0,-0.0944321867026,0.0944321867026,negative,0.952380952381,0.351816816406,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_after__delta__hrv_time__MeanNN_ms,,,,delta,21,22,21,21,0,0.148486472884,0.148486472884,positive,1,0.403940531019,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_after__delta__hrv_time__RMSSD_ms,,,,delta,21,22,21,21,0,0.0612181072417,0.0612181072417,positive,0.857142857143,0.299995532212,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_after__delta__hrv_time__SDNN_ms,,,,delta,21,22,21,21,0,0.334094563989,0.334094563989,positive,1,0.533866194792,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_after__delta__hrv_time__pNN50_percent,,,,delta,21,22,21,21,0,0.117877419263,0.117877419263,positive,0.952380952381,0.368228479199,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_after__percent_delta__hrv_freq__HF_power,,,,delta,21,22,21,21,0,0.396615184151,0.396615184151,positive,1,0.577630628906,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_after__percent_delta__hrv_freq__LF_HF_ratio,,,,delta,21,22,21,21,0,0.152394011644,0.152394011644,positive,1,0.406675808151,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_after__percent_delta__hrv_freq__LF_power,,,,delta,21,22,21,21,0,0.444156905732,0.444156905732,positive,1,0.610909834013,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_after__percent_delta__hrv_time__MeanHR_bpm,,,,delta,21,22,21,21,0,-0.122436214483,0.122436214483,negative,0.952380952381,0.371419635853,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_after__percent_delta__hrv_time__MeanNN_ms,,,,delta,21,22,21,21,0,0.138717625984,0.138717625984,positive,1,0.397102338189,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_after__percent_delta__hrv_time__RMSSD_ms,,,,delta,21,22,21,21,0,0.0625206201617,0.0625206201617,positive,0.952380952381,0.329478719827,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_after__percent_delta__hrv_time__SDNN_ms,,,,delta,21,22,21,21,0,0.399220209991,0.399220209991,positive,1,0.579454146994,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_after__percent_delta__hrv_time__pNN50_percent,,,,delta,21,22,21,18,0,0.110421436797,0.110421436797,positive,1,0.377295005758,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_after__ratio__hrv_freq__HF_power,,,,delta,21,22,21,21,0,0.396615184151,0.396615184151,positive,1,0.577630628906,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_after__ratio__hrv_freq__LF_HF_ratio,,,,delta,21,22,21,21,0,0.152394011644,0.152394011644,positive,1,0.406675808151,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_after__ratio__hrv_freq__LF_power,,,,delta,21,22,21,21,0,0.444156905732,0.444156905732,positive,1,0.610909834013,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_after__ratio__hrv_time__MeanHR_bpm,,,,delta,21,22,21,21,0,-0.122436214483,0.122436214483,negative,0.952380952381,0.371419635853,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_after__ratio__hrv_time__MeanNN_ms,,,,delta,21,22,21,21,0,0.138717625984,0.138717625984,positive,1,0.397102338189,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_after__ratio__hrv_time__RMSSD_ms,,,,delta,21,22,21,21,0,0.0625206201617,0.0625206201617,positive,0.952380952381,0.329478719827,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_after__ratio__hrv_time__SDNN_ms,,,,delta,21,22,21,21,0,0.399220209991,0.399220209991,positive,1,0.579454146994,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_after__ratio__hrv_time__pNN50_percent,,,,delta,21,22,21,18,0,0.110421436797,0.110421436797,positive,1,0.377295005758,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_before__delta__hrv_freq__HF_power,,,,delta,21,22,21,21,0,0.35232974487,0.35232974487,positive,1,0.546630821409,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_before__delta__hrv_freq__LF_HF_ratio,,,,delta,21,22,21,21,0,-0.119831188643,0.119831188643,negative,1,0.38388183205,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_before__delta__hrv_freq__LF_power,,,,delta,21,22,21,21,0,-0.0214914631806,0.0214914631806,negative,0.761904761905,0.243615452798,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_before__delta__hrv_time__MeanHR_bpm,,,,delta,21,22,21,21,0,-0.0221427196406,0.0221427196406,negative,0.761904761905,0.24407133232,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_before__delta__hrv_time__MeanNN_ms,,,,delta,21,22,21,21,0,0.0625206201617,0.0625206201617,positive,0.809523809524,0.28662157697,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_before__delta__hrv_time__RMSSD_ms,,,,delta,21,22,21,21,0,0.0299577971608,0.0299577971608,positive,0.714285714286,0.235256172298,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_before__delta__hrv_time__SDNN_ms,,,,delta,21,22,21,21,0,0.103549777143,0.103549777143,positive,1,0.372484844,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_before__delta__hrv_time__pNN50_percent,,,,delta,21,22,21,21,0,-0.0892221350224,0.0892221350224,negative,1,0.362455494516,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_before__percent_delta__hrv_freq__HF_power,,,,delta,21,22,21,21,0,0.223380965786,0.223380965786,positive,1,0.45636667605,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_before__percent_delta__hrv_freq__LF_HF_ratio,,,,delta,21,22,21,21,0,-0.188213116945,0.188213116945,negative,1,0.431749181862,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_before__percent_delta__hrv_freq__LF_power,,,,delta,21,22,21,21,0,0.00846633398023,0.00846633398023,positive,0.5,0.155926433786,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_before__percent_delta__hrv_time__MeanHR_bpm,,,,delta,21,22,21,21,0,-0.0416804134411,0.0416804134411,negative,0.809523809524,0.272033432266,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_before__percent_delta__hrv_time__MeanNN_ms,,,,delta,21,22,21,21,0,0.0709869541419,0.0709869541419,positive,0.809523809524,0.292548010757,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_before__percent_delta__hrv_time__RMSSD_ms,,,,delta,21,22,21,21,0,-0.0293065407008,0.0293065407008,negative,0.714285714286,0.234800292776,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_before__percent_delta__hrv_time__SDNN_ms,,,,delta,21,22,21,21,0,0.155650293944,0.155650293944,positive,1,0.408955205761,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_before__percent_delta__hrv_time__pNN50_percent,,,,delta,21,22,21,20,0,-0.0478828987316,0.0478828987316,negative,0.857142857143,0.290660886255,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_before__ratio__hrv_freq__HF_power,,,,delta,21,22,21,21,0,0.223380965786,0.223380965786,positive,1,0.45636667605,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_before__ratio__hrv_freq__LF_HF_ratio,,,,delta,21,22,21,21,0,-0.188213116945,0.188213116945,negative,1,0.431749181862,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_before__ratio__hrv_freq__LF_power,,,,delta,21,22,21,21,0,0.00846633398023,0.00846633398023,positive,0.5,0.155926433786,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_before__ratio__hrv_time__MeanHR_bpm,,,,delta,21,22,21,21,0,-0.0416804134411,0.0416804134411,negative,0.809523809524,0.272033432266,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_before__ratio__hrv_time__MeanNN_ms,,,,delta,21,22,21,21,0,0.0709869541419,0.0709869541419,positive,0.809523809524,0.292548010757,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_before__ratio__hrv_time__RMSSD_ms,,,,delta,21,22,21,21,0,-0.0293065407008,0.0293065407008,negative,0.714285714286,0.234800292776,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_before__ratio__hrv_time__SDNN_ms,,,,delta,21,22,21,21,0,0.155650293944,0.155650293944,positive,1,0.408955205761,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_before__ratio__hrv_time__pNN50_percent,,,,delta,21,22,21,20,0,-0.0478828987316,0.0478828987316,negative,0.857142857143,0.290660886255,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__delta_to_delta__hrv_freq__HF_power,,,,delta,21,22,21,21,0,0.148486472884,0.148486472884,positive,1,0.403940531019,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__delta_to_delta__hrv_freq__LF_HF_ratio,,,,delta,21,22,21,21,0,-0.0781507752021,0.0781507752021,negative,0.904761904762,0.32613411407,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__delta_to_delta__hrv_freq__LF_power,,,,delta,21,22,21,21,0,0.0801045445822,0.0801045445822,positive,0.904761904762,0.327501752636,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__delta_to_delta__hrv_time__MeanHR_bpm,,,,delta,21,22,21,21,0,-0.147183959964,0.147183959964,negative,1,0.403028771975,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__delta_to_delta__hrv_time__MeanNN_ms,,,,delta,21,22,21,21,0,0.0573105684816,0.0573105684816,positive,0.9,0.310117397937,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__delta_to_delta__hrv_time__RMSSD_ms,,,,delta,21,22,21,21,0,0.00390753876011,0.00390753876011,positive,0.333333333333,0.102735277132,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__delta_to_delta__hrv_time__SDNN_ms,,,,delta,21,22,21,21,0,0.279389021348,0.279389021348,positive,1,0.495572314943,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__delta_to_delta__hrv_time__pNN50_percent,,,,delta,21,22,21,21,0,0.181049295885,0.181049295885,positive,1,0.426734507119,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__percent_delta_to_delta__hrv_freq__HF_power,,,,delta,21,22,21,21,0,0.230544786846,0.230544786846,positive,1,0.461381350792,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__percent_delta_to_delta__hrv_freq__LF_HF_ratio,,,,delta,21,22,21,21,0,0.143276421204,0.143276421204,positive,1,0.400293494843,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__percent_delta_to_delta__hrv_freq__LF_power,,,,delta,21,22,21,21,0,0.186259347565,0.186259347565,positive,1,0.430381543296,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__percent_delta_to_delta__hrv_time__MeanHR_bpm,,,,delta,21,22,21,21,0,-0.126343753243,0.126343753243,negative,0.952380952381,0.374154912985,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__percent_delta_to_delta__hrv_time__MeanNN_ms,,,,delta,21,22,21,21,0,0.175839244205,0.175839244205,positive,1,0.423087470943,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__percent_delta_to_delta__hrv_time__RMSSD_ms,,,,delta,21,22,21,21,0,0.0130251292004,0.0130251292004,positive,0.52380952381,0.166260447583,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__percent_delta_to_delta__hrv_time__SDNN_ms,,,,delta,21,22,21,21,0,0.132856317844,0.132856317844,positive,1,0.392999422491,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__percent_delta_to_delta__hrv_time__pNN50_percent,,,,delta,21,22,21,21,0,0.0566593120216,0.0566593120216,positive,0.761904761905,0.268232946987,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__ratio_to_delta__hrv_freq__HF_power,,,,delta,21,22,21,21,0,0.230544786846,0.230544786846,positive,1,0.461381350792,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__ratio_to_delta__hrv_freq__LF_HF_ratio,,,,delta,21,22,21,21,0,0.143276421204,0.143276421204,positive,1,0.400293494843,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__ratio_to_delta__hrv_freq__LF_power,,,,delta,21,22,21,21,0,0.186259347565,0.186259347565,positive,1,0.430381543296,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__ratio_to_delta__hrv_time__MeanHR_bpm,,,,delta,21,22,21,21,0,-0.126343753243,0.126343753243,negative,0.952380952381,0.374154912985,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__ratio_to_delta__hrv_time__MeanNN_ms,,,,delta,21,22,21,21,0,0.175839244205,0.175839244205,positive,1,0.423087470943,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__ratio_to_delta__hrv_time__RMSSD_ms,,,,delta,21,22,21,21,0,0.0130251292004,0.0130251292004,positive,0.52380952381,0.166260447583,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__ratio_to_delta__hrv_time__SDNN_ms,,,,delta,21,22,21,21,0,0.132856317844,0.132856317844,positive,1,0.392999422491,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__ratio_to_delta__hrv_time__pNN50_percent,,,,delta,21,22,21,21,0,0.0566593120216,0.0566593120216,positive,0.761904761905,0.268232946987,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__training_response__delta__hrv_freq__HF_nu,,,,delta,20,21,21,20,0.0454545454545,-0.133484770241,0.133484770241,negative,1,0.393439339169,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__training_response__delta__hrv_freq__HF_peak_Hz,,,,delta,20,21,21,8,0.0454545454545,0.290697167445,0.290697167445,positive,1,0.503488017212,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__training_response__delta__hrv_freq__HF_power,,,,delta,20,21,21,20,0.0454545454545,0.037707562215,0.037707562215,positive,0.789473684211,0.263237398814,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__training_response__delta__hrv_freq__LF_HF_ratio,,,,delta,20,21,21,20,0.0454545454545,0.101810417981,0.101810417981,positive,1,0.371267292586,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__training_response__delta__hrv_freq__LF_nu,,,,delta,20,21,21,20,0.0454545454545,0.133484770241,0.133484770241,positive,1,0.393439339169,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__training_response__delta__hrv_freq__LF_peak_Hz,,,,delta,20,21,21,6,0.0454545454545,0.0511610909938,0.0511610909938,positive,0.85,0.290812763696,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__training_response__delta__hrv_freq__LF_power,,,,delta,20,21,21,20,0.0454545454545,0.0512822846124,0.0512822846124,positive,0.8,0.275897599229,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__training_response__delta__hrv_freq__Total_power,,,,delta,20,21,21,20,0.0454545454545,0.0874815443389,0.0874815443389,positive,0.95,0.346237081037,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__training_response__delta__hrv_freq__VLF_power,,,,delta,20,21,21,20,0.0454545454545,-0.0490198308795,0.0490198308795,negative,0.75,0.259313881616,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__training_response__delta__hrv_nonlinear__ApproxEntropy,,,,delta,20,21,21,20,0.0454545454545,0.217949709603,0.217949709603,positive,1,0.452564796722,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__training_response__delta__hrv_nonlinear__DFA_alpha1,,,,delta,20,21,21,20,0.0454545454545,0.0889898468275,0.0889898468275,positive,0.95,0.347292892779,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__training_response__delta__hrv_nonlinear__DFA_alpha2,,,,delta,20,21,21,20,0.0454545454545,0.136501375218,0.136501375218,positive,0.9,0.365550962653,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__training_response__delta__hrv_nonlinear__Ellipse_area,,,,delta,20,21,21,20,0.0454545454545,-0.0520364358567,0.0520364358567,negative,0.85,0.2914255051,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__training_response__delta__hrv_nonlinear__FractalDimension,,,,delta,20,21,21,20,0.0454545454545,-0.218703860847,0.218703860847,negative,1,0.453092702593,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__training_response__delta__hrv_nonlinear__SD1_SD2_ratio,,,,delta,20,21,21,20,0.0454545454545,0.0399700159479,0.0399700159479,positive,0.75,0.252979011164,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__training_response__delta__hrv_nonlinear__SD1_ms,,,,delta,20,21,21,20,0.0454545454545,-0.0497739821238,0.0497739821238,negative,0.8,0.274841787487,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__training_response__delta__hrv_nonlinear__SD2_ms,,,,delta,20,21,21,20,0.0454545454545,-0.0882356955832,0.0882356955832,negative,0.85,0.316764986908,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__training_response__delta__hrv_nonlinear__SampleEntropy,,,,delta,20,21,21,20,0.0454545454545,0.0165913273746,0.0165913273746,positive,0.75,0.236613929162,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__training_response__delta__hrv_nonlinear__ShannonEntropy,,,,delta,20,21,21,20,0.0454545454545,-0.273756901681,0.273756901681,negative,1,0.491629831177,passed_single_target,
target__reaction_time_delta,target__reaction_time_delta,higher_worse,higher_worse,ecg_der__training_response__delta__hrv_time__HR_max_bpm,,,,delta,20,21,21,20,0.0454545454545,0.168929878723,0.168929878723,positive,1,0.418250915106,passed_single_target,
